Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,currTime
11655,0,46.0547,73.6838,-535.532,33082.6,-34258.1,-180.997,-63.9717,-61.7753,0,58275
11656,0,46.3719,74.2557,-540.717,33329.5,-34284.5,9.05296,-63.4067,-61.6401,0,58280
11657,0,46.5633,74.158,-544.97,33488.9,-34287.5,193.469,-62.917,-61.451,0,58285
11658,0,46.7936,73.8377,-547.86,33617.7,-34249.6,325.502,-62.5156,-61.362,0,58290
11659,0,47.3073,73.3844,-549.949,33684.8,-34215.4,458.01,-62.2159,-61.2508,0,58295
11660,0,47.6943,72.704,-551.493,33755.4,-34146.5,556.077,-61.9165,-61.2073,0,58300
11661,0,47.5905,72.1111,-552.455,33743,-34096.4,568.356,-61.7181,-61.0783,0,58305
11662,0,47.0874,71.3743,-553.369,33700.2,-34074.9,567.995,-61.5772,-60.9001,0,58310
11663,0,46.5099,70.4181,-553.684,33691.3,-34023.7,586.003,-61.4497,-60.8493,0,58315
11664,0,45.7796,69.2417,-553.217,33644.8,-33935.1,621.84,-61.3415,-60.8167,0,58320
11665,0,45.2909,67.7914,-552.397,33510.2,-33861.6,637.807,-61.2993,-60.6633,0,58325
11666,0,44.8922,65.9809,-550.54,33344.1,-33654.5,643.966,-61.1298,-60.5659,0,58330
11667,0,44.3653,64.2765,-547.562,33047,-33488.8,681.311,-61.1602,-60.3525,0,58335
11668,0,43.6899,63.1395,-544.154,32607.3,-33377.6,724.723,-61.3386,-59.922,0,58340
11669,0,43.0431,61.9904,-540.025,32044.9,-33182.2,637.378,-61.446,-59.3385,0,58345
11670,0,42.5711,60.5921,-535.208,31388.6,-33015.5,488.454,-61.6881,-58.6456,0,58350
11671,0,41.8589,59.245,-529.922,30584.4,-32920.1,395.924,-62.1238,-57.7123,0,58355
11672,0,40.8662,58.0713,-524.141,29647.4,-32833.1,273.315,-62.6434,-56.5603,0,58360
11673,0,39.7933,57.0575,-518.225,28618.5,-32790.7,11.5919,-63.2767,-55.2202,0,58365
11674,0,38.331,56.2828,-512.627,27583.2,-32780.4,-289.673,-63.9475,-53.8042,0,58370
11675,0,36.6919,55.698,-507.59,26548.8,-32781.9,-590.566,-64.5849,-52.2998,0,58375
11676,0,34.874,55.3356,-502.507,25574.9,-32745.8,-832.702,-65.1663,-50.8918,0,58380
11677,0,32.9702,54.7403,-497.811,24663.6,-32780.5,-1046.5,-65.851,-49.5406,0,58385
11678,0,31.1457,53.8787,-492.815,23786.8,-32810.5,-1233.55,-66.5793,-48.2648,0,58390
11679,0,29.2295,52.7727,-487.721,23007,-32772,-1385.17,-67.1954,-47.1694,0,58395
11680,0,27.3963,51.8052,-482.471,22198.9,-32723.8,-1574.25,-67.8277,-46.0079,0,58400
11681,0,25.4947,51.1172,-477.05,21472.9,-32734.5,-1756.58,-68.6203,-45.0094,0,58405
11682,0,23.4626,50.2619,-471.793,20888.2,-32700.4,-1941.12,-69.3127,-44.2727,0,58410
11683,0,21.1985,49.2345,-467.124,20406.2,-32792.4,-2231.16,-70.2031,-43.6834,0,58415
11684,0,19.0817,48.354,-463.653,20034.8,-33020,-2519.83,-71.2181,-43.2106,0,58420
11685,0,17.3061,47.6702,-461.833,19908.9,-33267.6,-2716.8,-72.0341,-43.1085,0,58425
11686,0,15.9975,47.1362,-461.116,19850.4,-33526.4,-2940.14,-72.7072,-43.0485,0,58430
11687,0,14.8118,46.4682,-461.494,19907,-33832.2,-3127,-73.3095,-43.1357,0,58435
11688,0,13.4174,45.4649,-464.072,20099.4,-34292.7,-3203.51,-73.8946,-43.3107,0,58440
11689,0,11.7571,44.9738,-468.244,20292.5,-34734.1,-3285.26,-74.1789,-43.3376,0,58445
11690,0,10.8047,45.2907,-472.435,20338.9,-35163.5,-3402.18,-74.4303,-43.0524,0,58450
11691,0,10.571,45.9107,-475.716,20153.3,-35430.2,-3480.35,-74.4777,-42.3649,0,58455
11692,0,10.4041,46.3178,-477.676,19853.6,-35515.7,-3557.34,-74.3513,-41.5635,0,58460
11693,0,10.6147,47.1661,-478.567,19445.4,-35503.7,-3631.25,-74.1875,-40.6325,0,58465
11694,0,11.046,48.3231,-478.707,18943,-35449.2,-3686.68,-74.052,-39.5714,0,58470
11695,0,11.8245,48.9402,-479.275,18465.7,-35346.1,-3661.29,-73.7492,-38.5287,0,58475
11696,0,12.6797,49.4071,-480.119,17997.2,-35339.9,-3615.57,-73.6064,-37.4855,0,58480
11697,0,13.5556,50.4798,-481.746,17628.6,-35385,-3765.91,-73.4522,-36.5941,0,58485
11698,0,14.073,51.2906,-483.96,17347.8,-35394.4,-3853.03,-73.135,-35.8461,0,58490
11699,0,14.7823,51.4362,-486.224,17152.2,-35476.8,-3824.5,-72.9644,-35.2769,0,58495
11700,0,15.7948,51.5444,-489.057,17077,-35527.4,-3794.06,-72.6451,-34.9187,0,58500
11701,0,16.939,51.2389,-492.431,17060.1,-35655,-3789.67,-72.4063,-34.6452,0,58505
11702,0,18.0302,50.7083,-495.812,17034.2,-35826.2,-3813.36,-72.2577,-34.3565,0,58510
11703,0,18.6434,50.3202,-498.639,17045.5,-36011.7,-3791.84,-72.2199,-34.1841,0,58515
11704,0,18.7595,50.231,-501.367,17072.9,-36203.3,-3847.93,-72.2093,-34.053,0,58520
11705,0,18.8124,50.4319,-504.494,17081.3,-36409.8,-3979.52,-72.1709,-33.8584,0,58525
11706,0,18.7708,50.1165,-507.291,17125.2,-36612.5,-4038.55,-72.1724,-33.7583,0,58530
11707,0,18.6995,49.4471,-509.519,17129.2,-36772.5,-4077.14,-72.171,-33.6185,0,58535
11708,0,18.5943,48.9558,-511.787,17117.2,-36924.4,-4221.69,-72.1479,-33.446,0,58540
11709,0,18.133,49.0228,-513.875,17098.8,-37145.2,-4336.46,-72.2842,-33.2745,0,58545
11710,0,17.7182,49.3466,-515.66,17012.6,-37354.4,-4450.88,-72.44,-32.9921,0,58550
11711,0,17.3643,49.5766,-517.33,16948.2,-37487.2,-4629.38,-72.4628,-32.7611,0,58555
11712,0,17.1079,49.8789,-518.628,16867.7,-37629.1,-4762.4,-72.555,-32.5238,0,58560
11713,0,17.0836,49.9431,-519.566,16786.6,-37762.6,-4878.08,-72.681,-32.3089,0,58565
11714,0,17.2469,49.6921,-520.022,16759.2,-37828.3,-4913.58,-72.7437,-32.2278,0,58570
11715,0,17.2821,49.4301,-520.5,16730.3,-37833.3,-4857.21,-72.6865,-32.1427,0,58575
11716,0,17.6692,49.454,-520.512,16589.6,-37828.4,-4820.47,-72.6754,-31.8717,0,58580
11717,0,18.2297,49.6378,-520.64,16372.6,-37816.9,-4820.26,-72.6353,-31.4471,0,58585
11718,0,18.6146,50.3676,-520.8,16100,-37787.7,-4773.12,-72.5569,-30.914,0,58590
11719,0,19.0863,51.0863,-520.696,15800.2,-37717.1,-4806.67,-72.4359,-30.3444,0,58595
11720,0,19.5037,51.0459,-520.356,15496.1,-37598.7,-4852.48,-72.2556,-29.7796,0,58600
11721,0,19.8751,50.7252,-519.983,15163.1,-37546.7,-4822.36,-72.2076,-29.1607,0,58605
11722,0,20.3002,50.664,-520.052,14867.7,-37495.2,-4709.08,-72.099,-28.5889,0,58610
11723,0,20.3711,50.6318,-520.608,14607.2,-37489.4,-4678.97,-72.0107,-28.0581,0,58615
11724,0,20.2804,50.6585,-521.513,14430.2,-37520.6,-4724.52,-71.9459,-27.67,0,58620
11725,0,20.1107,50.6779,-522.428,14274.5,-37532.7,-4706.61,-71.8428,-27.3236,0,58625
11726,0,20.4594,50.2628,-523.1,13999.4,-37541.8,-4607.29,-71.768,-26.7626,0,58630
11727,0,21.0486,49.7146,-523.552,13723.3,-37468.5,-4536.51,-71.566,-26.212,0,58635
11728,0,21.4454,49.7043,-524.072,13484.5,-37456.2,-4452.57,-71.4716,-25.7304,0,58640
11729,0,21.921,50.3045,-524.822,13183.8,-37461.4,-4427.05,-71.3794,-25.1208,0,58645
11730,0,22.4753,51.6959,-525.717,12861,-37435.2,-4450.15,-71.2081,-24.4641,0,58650
11731,0,22.8287,53.0274,-526.709,12572.5,-37440,-4471.91,-71.0829,-23.8701,0,58655
11732,0,23.0658,53.5094,-527.587,12322.2,-37488.7,-4508.26,-71.0569,-23.356,0,58660
11733,0,23.1432,53.6035,-528.932,12175.2,-37573.6,-4504.02,-71.0369,-23.0186,0,58665
11734,0,22.9779,54.0765,-531.163,12163.3,-37671.3,-4550.01,-70.9225,-22.8993,0,58670
11735,0,22.7664,54.6214,-534.248,12287.3,-37824.2,-4563.52,-70.7991,-22.9988,0,58675
11736,0,22.6468,55.0196,-537.62,12500.3,-38037.5,-4479.69,-70.7516,-23.2508,0,58680
11737,0,22.484,54.7446,-540.669,12747.9,-38255.9,-4453.88,-70.7566,-23.5776,0,58685
11738,0,22.4747,54.0214,-543.196,13027.1,-38445.4,-4405.19,-70.776,-23.9819,0,58690
11739,0,22.8053,53.1979,-545.237,13337.4,-38615.6,-4289.66,-70.8237,-24.4612,0,58695
11740,0,23.0122,52.3573,-546.817,13656.6,-38642.3,-4125.64,-70.6678,-24.9746,0,58700
11741,0,23.4143,51.3037,-547.795,13898.5,-38664.9,-3916.64,-70.5828,-25.3715,0,58705
11742,0,24.1526,50.2596,-548.023,14048.9,-38683.2,-3722.08,-70.5868,-25.6357,0,58710
11743,0,24.905,49.1677,-547.406,14083.2,-38646.3,-3595.71,-70.599,-25.7272,0,58715
11744,0,25.0267,48.1581,-546.746,14027.4,-38543.2,-3463.79,-70.4957,-25.6561,0,58720
11745,0,25.0164,47.6901,-545.828,13772.4,-38419.7,-3369.82,-70.3878,-25.232,0,58725
11746,0,25.3257,47.842,-544.948,13401.7,-38256,-3339.09,-70.2012,-24.5923,0,58730
11747,0,25.5947,48.6394,-543.881,13010.9,-38112.1,-3356.85,-70.0743,-23.9221,0,58735
11748,0,25.7562,49.7012,-543.042,12570.2,-38019.8,-3378.12,-70.0126,-23.1474,0,58740
11749,0,25.7088,50.5493,-542.297,12132.7,-37940.8,-3310.82,-69.963,-22.3726,0,58745
11750,0,26.0282,51.2989,-541.393,11774.9,-37850.9,-3261.24,-69.9139,-21.749,0,58750
11751,0,26.3254,52.1886,-540.577,11547.9,-37743.4,-3259.31,-69.8206,-21.3622,0,58755
11752,0,26.5548,52.9382,-540.657,11388.3,-37746.7,-3275.98,-69.8164,-21.0638,0,58760
11753,0,26.5081,53.6344,-541.509,11334.3,-37777.2,-3288.11,-69.763,-20.9308,0,58765
11754,0,26.1845,54.1757,-543.023,11447.8,-37848.3,-3270.27,-69.6994,-21.0815,0,58770
11755,0,25.9993,54.2091,-544.773,11601.2,-37973.1,-3268.07,-69.7043,-21.2952,0,58775
11756,0,25.756,53.5382,-546.782,11799.3,-38140.1,-3254.84,-69.7537,-21.5792,0,58780
11757,0,25.3401,52.9433,-548.696,12118.6,-38287.5,-3126.58,-69.7791,-22.0854,0,58785
11758,0,24.7727,52.5303,-550.698,12522.8,-38464.5,-3046.47,-69.8467,-22.7395,0,58790
11759,0,24.1878,51.9875,-552.236,12897.8,-38649.7,-3029.45,-69.9876,-23.3551,0,58795
11760,0,23.7446,51.2012,-553.914,13327.5,-38805.3,-3001.42,-70.0565,-24.0601,0,58800
11761,0,23.4388,50.3761,-555.452,13814.6,-38951.3,-2907.15,-70.1255,-24.8703,0,58805
11762,0,23.1198,49.4452,-557,14368.5,-39073,-2790.72,-70.149,-25.7956,0,58810
11763,0,22.8882,48.2823,-558.685,14930.8,-39220,-2642.2,-70.2004,-26.7241,0,58815
11764,0,22.6139,47.0686,-560.046,15540.4,-39398.7,-2524.23,-70.3491,-27.7481,0,58820
11765,0,22.5087,46.0532,-560.769,16088,-39495.2,-2397.83,-70.4305,-28.6889,0,58825
11766,0,22.5375,45.3792,-561.31,16644.5,-39471,-2255.44,-70.3194,-29.6529,0,58830
11767,0,22.7855,44.7643,-561.118,17164.8,-39433.3,-2132.19,-70.2763,-30.5907,0,58835
11768,0,23.1877,43.8381,-560.392,17657.7,-39387.4,-2028.23,-70.2856,-31.5097,0,58840
11769,0,23.8003,42.9895,-559.741,18169.4,-39363.7,-1893.52,-70.3248,-32.4606,0,58845
11770,0,24.3153,42.7898,-559.099,18629.1,-39274.9,-1799.75,-70.2469,-33.32,0,58850
11771,0,24.7784,42.5945,-558.104,19002.1,-39196.4,-1721.71,-70.2311,-34.0482,0,58855
11772,0,24.9365,42.1815,-557.039,19457,-39061.2,-1542.08,-70.1229,-34.9295,0,58860
11773,0,25.3316,41.6057,-556.582,19870.8,-39026.5,-1368.66,-70.1181,-35.7016,0,58865
11774,0,25.6351,41.5097,-556.217,20268.5,-38961.9,-1237.88,-70.0481,-36.4401,0,58870
11775,0,25.4305,41.8739,-556.29,20714.2,-38938.5,-1138.84,-69.9968,-37.2361,0,58875
11776,0,25.251,42.0477,-556.668,21168.7,-39012.2,-1035.1,-70.0815,-38.0275,0,58880
11777,0,25.1221,41.9346,-556.783,21631.1,-39093.9,-1032.96,-70.2139,-38.85,0,58885
11778,0,24.9709,41.6353,-557.177,22112.6,-39065.4,-962.531,-70.1132,-39.6865,0,58890
11779,0,24.5581,41.1829,-557.754,22740.3,-39064.5,-795.864,-70.0389,-40.7709,0,58895
11780,0,24.0311,40.6821,-558.086,23436.5,-39143.5,-577.678,-70.1388,-41.9944,0,58900
11781,0,23.529,40.0537,-558.065,24157.1,-39190.9,-368.569,-70.2264,-43.2874,0,58905
11782,0,23.3418,39.4831,-557.969,24914.6,-39184.3,-285.554,-70.2267,-44.6522,0,58910
11783,0,22.984,38.809,-557.598,25661,-39121.4,-206.377,-70.1605,-46.0213,0,58915
11784,0,22.5783,37.8421,-556.665,26464,-39044.4,19.9036,-70.1397,-47.5407,0,58920
11785,0,22.5973,36.3166,-555.396,27284.3,-38958.1,241.73,-70.1448,-49.1273,0,58925
11786,0,22.8345,34.717,-554.099,28125.5,-38910.7,406.524,-70.2233,-50.7592,0,58930
11787,0,23.1008,33.436,-553.691,28975.5,-38888.1,619.39,-70.2343,-52.332,0,58935
11788,0,22.9716,32.2857,-552.878,29824.9,-38811.4,848.933,-70.1988,-53.9458,0,58940
11789,0,22.8094,31.2042,-551.611,30612.5,-38682.8,981.929,-70.127,-55.4973,0,58945
11790,0,22.936,30.4301,-550.447,31399.9,-38596.5,1053.49,-70.1185,-57.0451,0,58950
11791,0,23.3477,29.7155,-549.13,32236.1,-38511.9,1133.28,-70.133,-58.7054,0,58955
11792,0,23.6736,28.5961,-547.111,33015.1,-38464.1,1259.14,-70.304,-60.3458,0,58960
11793,0,23.7185,27.5695,-545.171,33814.2,-38294.3,1368.98,-70.2427,-62.0265,0,58965
11794,0,23.7066,26.7918,-543.22,34674.4,-38194.6,1484.04,-70.3117,-63.8331,0,58970
11795,0,23.5695,25.6871,-540.928,35620.8,-38142.6,1551.12,-70.5135,-65.8538,0,58975
11796,0,23.6079,24.3823,-538.497,36642.8,-38035.2,1711.33,-70.6323,-68.0486,0,58980
11797,0,23.5671,22.8028,-536.326,37662.4,-37980.7,1813.76,-70.8167,-70.2249,0,58985
11798,0,23.5842,21.0948,-534.805,38634.9,-37929.9,1873.61,-70.9229,-72.2416,0,58990
11799,0,23.6586,19.6042,-534.151,39421.8,-37882.1,1988.5,-70.9201,-73.8031,0,58995
11800,0,23.4659,19.1435,-533.223,40040.9,-37875.6,2100.94,-71.0316,-75.0929,0,59000
11801,0,23.1944,19.5496,-532.159,40570.5,-37818.8,2129,-71.0667,-76.238,0,59005
11802,0,22.7317,19.8318,-531.251,40975.4,-37752.1,2170.06,-71.0628,-77.1304,0,59010
11803,0,22.6695,19.8647,-530.022,41352.4,-37733.5,2222.87,-71.1924,-78.0209,0,59015
11804,0,22.6576,19.8568,-528.618,41678.9,-37633.9,2214.09,-71.1931,-78.8454,0,59020
11805,0,22.4029,19.7948,-527.296,41921.5,-37583.4,2234.15,-71.2759,-79.5032,0,59025
11806,0,22.062,19.7567,-525.728,42175.2,-37513.8,2401.69,-71.3558,-80.2231,0,59030
11807,0,21.8361,19.8907,-523.959,42405.1,-37347.3,2420.44,-71.2792,-80.9327,0,59035
11808,0,21.9364,20.0621,-522.137,42623.3,-37262.5,2358.22,-71.3653,-81.6329,0,59040
11809,0,22.001,20.0128,-520.497,42860.2,-37160.7,2363.35,-71.3947,-82.3451,0,59045
11810,0,22.0223,19.8772,-519.496,43138,-37117.9,2346.41,-71.45,-83.0384,0,59050
11811,0,22.0409,19.4347,-518.924,43411.9,-37103.5,2425.37,-71.5009,-83.6575,0,59055
11812,0,22.0709,18.902,-518.631,43679.6,-37085.6,2477.99,-71.5066,-84.2211,0,59060
11813,0,22.0564,19.1467,-518.307,44012.6,-37093.2,2436.21,-71.5661,-84.9163,0,59065
11814,0,22.0443,19.7869,-518.011,44406.8,-37053.3,2446.91,-71.5299,-85.7258,0,59070
11815,0,22.195,20.3696,-517.994,44757.5,-37044.5,2496.23,-71.5154,-86.4054,0,59075
11816,0,22.4384,20.8597,-518.449,45247.1,-37143.9,2509.67,-71.6443,-87.2737,0,59080
11817,0,22.3492,21.0088,-519.397,45843.7,-37208.3,2506.1,-71.6375,-88.2628,0,59085
11818,0,22.2984,21.1001,-520.725,46487.5,-37285.2,2510.77,-71.6025,-89.274,0,59090
11819,0,22.2906,21.0781,-522.188,47270.1,-37412.6,2533.68,-71.6457,-90.5219,0,59095
11820,0,22.3231,20.8988,-523.941,48112.3,-37543.7,2557.72,-71.6563,-91.8269,0,59100
11821,0,22.2059,20.4234,-525.538,48895.1,-37651.4,2595.55,-71.6436,-93.0372,0,59105
11822,0,22.2769,19.5539,-527.156,49716.2,-37818.4,2636.24,-71.7403,-94.3092,0,59110
11823,0,22.4863,19.0057,-528.767,50527.3,-37989.5,2677.19,-71.8454,-95.556,0,59115
11824,0,22.5309,18.6789,-530.155,51285.5,-38090.1,2650.58,-71.847,-96.7362,0,59120
11825,0,22.4777,18.38,-531.315,51914.5,-38213.3,2706.03,-71.9221,-97.7094,0,59125
11826,0,22.5231,18.1267,-531.992,52498.5,-38251.1,2798.77,-71.9017,-98.6825,0,59130
11827,0,22.6738,17.9927,-532.831,53005.6,-38334.6,2806.41,-71.9451,-99.4791,0,59135
11828,0,22.9051,18.0188,-533.456,53370.1,-38432.4,2782.85,-72.0442,-100.046,0,59140
11829,0,22.8909,18.4093,-533.927,53674.1,-38462.4,2690.56,-72.0369,-100.527,0,59145
11830,0,22.7583,19.1545,-534.276,53878.2,-38557.8,2657.1,-72.1684,-100.843,0,59150
11831,0,22.5922,20.1553,-535.051,54084.8,-38687,2620.01,-72.3052,-101.083,0,59155
11832,0,22.378,21.4524,-536.471,54314.6,-38831.6,2486.73,-72.3834,-101.244,0,59160
11833,0,22.15,22.4222,-538.519,54610.6,-39026.7,2335.1,-72.4702,-101.409,0,59165
11834,0,21.8667,23.2566,-540.647,54964.9,-39230.7,2200.38,-72.5625,-101.665,0,59170
11835,0,21.8375,23.6818,-542.498,55253.4,-39415.7,2167.48,-72.6557,-101.85,0,59175
11836,0,21.8475,24.0569,-544.169,55483.8,-39614.5,2052.64,-72.7983,-101.961,0,59180
11837,0,21.9585,24.7257,-545.476,55675,-39717.4,1993.52,-72.8124,-102.067,0,59185
11838,0,22.0091,25.264,-546.18,55804.3,-39808.4,1940.34,-72.8852,-102.172,0,59190
11839,0,22.1167,25.8096,-546.372,55908,-39855.2,1899.26,-72.9452,-102.326,0,59195
11840,0,22.2334,26.4616,-546.625,56015.2,-39911.4,1934.23,-73.0143,-102.475,0,59200
11841,0,22.5044,26.9068,-546.649,56142,-39925.1,1891.31,-73.0361,-102.702,0,59205
11842,0,22.8478,27.1171,-546.64,56257.1,-39926.2,1861.48,-73.0393,-102.914,0,59210
11843,0,23.2612,27.301,-546.562,56381.3,-39920,1831.93,-73.0383,-103.156,0,59215
11844,0,23.693,27.7375,-546.397,56504.7,-39917.9,1789.05,-73.0565,-103.413,0,59220
11845,0,24.0795,28.355,-546.125,56552.5,-39911.7,1753.26,-73.0816,-103.552,0,59225
11846,0,24.1506,29.086,-545.984,56689.9,-39905.6,1713.55,-73.0894,-103.831,0,59230
11847,0,24.2782,29.6689,-545.915,56840,-39889.6,1686.72,-73.0692,-104.119,0,59235
11848,0,24.7816,30.0326,-546.188,56949.6,-39937.2,1589.98,-73.12,-104.268,0,59240
11849,0,25.1955,30.1697,-546.211,57122.4,-39935.1,1512.15,-73.1129,-104.579,0,59245
11850,0,25.6519,30.2247,-546.062,57225.2,-39941.9,1544.07,-73.1455,-104.796,0,59250
11851,0,25.9164,30.3272,-545.479,57218.6,-39919,1608.08,-73.1816,-104.896,0,59255
11852,0,26.2758,30.2444,-544.513,57126,-39844.9,1600.82,-73.1752,-104.912,0,59260
11853,0,26.4601,30.1533,-543.256,57027.5,-39771.6,1585.75,-73.2096,-104.974,0,59265
11854,0,26.7575,30.0583,-541.888,56923.5,-39680.8,1592.17,-73.227,-105.047,0,59270
11855,0,27.2944,30.453,-540.083,56703.1,-39565.9,1542.39,-73.2589,-104.989,0,59275
11856,0,27.6805,31.2935,-538.396,56502.1,-39451.1,1467.78,-73.2753,-104.945,0,59280
11857,0,27.9509,32.059,-536.803,56283.4,-39358.5,1413.23,-73.3201,-104.849,0,59285
11858,0,28.0938,32.7896,-535.424,56056.9,-39248.2,1324.64,-73.3031,-104.696,0,59290
11859,0,28.5443,33.6592,-534.155,55867.5,-39175.4,1260.56,-73.3409,-104.59,0,59295
11860,0,28.6532,34.4853,-532.846,55683.1,-39119.2,1187.55,-73.4156,-104.501,0,59300
11861,0,28.8281,35.2344,-531.605,55461.5,-39079,1099.14,-73.5113,-104.328,0,59305
11862,0,28.8438,35.9881,-530.495,55241.8,-38982.9,992.983,-73.484,-104.132,0,59310
11863,0,28.735,36.7862,-529.222,55077.3,-38944.1,945.445,-73.5875,-104.072,0,59315
11864,0,28.5898,37.6174,-528.336,55023.2,-38892.5,881.408,-73.6133,-104.144,0,59320
11865,0,28.3922,37.8513,-527.511,54953.8,-38862.3,865.253,-73.6713,-104.176,0,59325
11866,0,28.6033,37.7733,-526.101,54824.2,-38847.6,867.854,-73.8406,-104.208,0,59330
11867,0,28.8717,37.5402,-524.812,54729,-38771.7,902.689,-73.8773,-104.283,0,59335
11868,0,29.0407,37.3799,-523.269,54667.7,-38656.2,983.873,-73.8744,-104.474,0,59340
11869,0,29.4234,37.3144,-521.297,54564.7,-38458.5,953.828,-73.7745,-104.671,0,59345
11870,0,29.9262,37.2942,-519.386,54434.8,-38317.6,962.394,-73.775,-104.806,0,59350
11871,0,30.3508,37.46,-517.605,54209.9,-38238.5,983.611,-73.8757,-104.732,0,59355
11872,0,30.8083,37.8811,-516.16,54007.6,-38080.3,943.776,-73.7762,-104.633,0,59360
11873,0,31.2948,38.2898,-514.648,53802.5,-37978,938.065,-73.7942,-104.542,0,59365
11874,0,31.5638,38.6665,-512.973,53627.5,-37860.6,980.402,-73.8062,-104.542,0,59370
11875,0,31.92,38.933,-511.446,53404.8,-37723.9,969.758,-73.7594,-104.419,0,59375
11876,0,32.401,39.3538,-509.928,53147.8,-37655.3,923.974,-73.8444,-104.226,0,59380
11877,0,32.7255,39.9419,-508.221,52831.2,-37533.3,859.953,-73.8521,-103.953,0,59385
11878,0,32.8554,40.3975,-506.751,52509.4,-37440.7,842.772,-73.8839,-103.62,0,59390
11879,0,32.9906,40.9737,-505.38,52172.8,-37455.1,764.786,-74.1128,-103.235,0,59395
11880,0,33.1342,42.0467,-504.609,51826.4,-37448.8,694.386,-74.2134,-102.706,0,59400
11881,0,33.1162,43.156,-504.251,51475.7,-37448.9,592.035,-74.2666,-102.083,0,59405
11882,0,32.9322,44.0751,-503.641,51111.1,-37469.3,453.203,-74.3968,-101.483,0,59410
11883,0,32.8931,45.11,-502.991,50800.8,-37411.7,361.778,-74.3784,-100.997,0,59415
11884,0,32.9013,46.4289,-502.157,50493.3,-37389.9,274.131,-74.4586,-100.553,0,59420
11885,0,32.9414,47.6224,-501.601,50180.7,-37422.5,107.721,-74.6063,-100.041,0,59425
11886,0,32.8716,48.7427,-500.858,49941.2,-37437.3,-46.3284,-74.7464,-99.7111,0,59430
11887,0,32.6711,49.99,-500.002,49712,-37409.1,-179.578,-74.8182,-99.4235,0,59435
11888,0,32.6411,50.855,-498.884,49459,-37419,-259.691,-75.0055,-99.1393,0,59440
11889,0,32.7005,51.237,-497.77,49282.9,-37344.9,-282.636,-75.0244,-99.0074,0,59445
11890,0,32.6982,51.275,-495.89,49075,-37226,-339.416,-75.0692,-98.9632,0,59450
11891,0,33.1181,51.3415,-493.816,48779.8,-37120.1,-340.672,-75.1699,-98.7815,0,59455
11892,0,33.4177,51.1713,-491.169,48502.4,-36978.8,-194.839,-75.2875,-98.7485,0,59460
11893,0,33.3392,50.7635,-488.091,48110.7,-36790.9,-77.6849,-75.3772,-98.569,0,59465
11894,0,33.486,50.7617,-485.083,47743.9,-36597.2,-60.2541,-75.4457,-98.4241,0,59470
11895,0,33.9978,51.0434,-481.653,47340.7,-36391.7,-89.7282,-75.5557,-98.2876,0,59475
11896,0,34.411,51.1977,-478.174,46921.4,-36099.2,-56.8903,-75.4939,-98.1263,0,59480
11897,0,34.6583,51.2339,-474.056,46427.2,-35815.7,-1.96007,-75.552,-97.9349,0,59485
11898,0,35.1806,52.014,-469.668,45771.4,-35572.1,-35.2636,-75.7392,-97.4539,0,59490
11899,0,35.5193,53.8702,-465.634,45161.5,-35318.3,-70.0894,-75.8499,-96.9885,0,59495
11900,0,35.6887,55.4991,-462.03,44533.2,-35013.3,-128.698,-75.7811,-96.3846,0,59500
11901,0,35.9332,56.5903,-458.63,43827.7,-34766.1,-181.189,-75.8049,-95.5608,0,59505
11902,0,35.9891,58.1468,-455.435,43165.6,-34640.4,-276.276,-76.0601,-94.7778,0,59510
11903,0,35.8219,59.8494,-453.084,42568.5,-34490.9,-362.244,-76.1248,-93.952,0,59515
11904,0,35.7147,61.6805,-451.678,42031.7,-34481.6,-557.276,-76.3414,-93.0564,0,59520
11905,0,35.7797,63.809,-450.976,41647.6,-34565.8,-808.578,-76.6468,-92.3499,0,59525
11906,0,35.5192,65.6309,-450.337,41318.5,-34597.3,-1025.02,-76.8256,-91.7496,0,59530
11907,0,34.9484,66.6107,-448.78,40840.4,-34595.1,-1234.63,-77.0874,-91.0026,0,59535
11908,0,34.4349,67.3074,-446.735,40446.8,-34507,-1314.04,-77.2427,-90.5385,0,59540
11909,0,34.2001,67.9748,-445.705,40173.7,-34406.5,-1324.68,-77.1957,-90.1351,0,59545
11910,0,34.4942,68.4883,-445.395,39905,-34385.9,-1415.16,-77.2031,-89.5946,0,59550
11911,0,35.2349,69.249,-444.053,39615.5,-34314.9,-1528.37,-77.2767,-89.213,0,59555
11912,0,35.9887,69.4543,-440.754,39153.6,-34115.1,-1502.61,-77.4019,-88.8322,0,59560
11913,0,36.3048,68.9381,-435.126,38533.3,-33700.4,-1363.51,-77.4497,-88.5563,0,59565
11914,0,36.5795,67.5755,-427.437,37787.8,-33125.1,-1238.78,-77.4981,-88.4042,0,59570
11915,0,36.9406,66.1966,-418.804,36874.3,-32513.3,-1137.48,-77.6339,-88.0443,0,59575
11916,0,37.2123,65.9482,-410.541,35956,-31880.2,-1046.9,-77.6541,-87.5803,0,59580
11917,0,37.3778,66.0782,-402.84,35087.6,-31323.3,-1040.51,-77.7572,-87.0979,0,59585
11918,0,37.1719,66.5607,-396.199,34248.2,-30869.3,-1033.68,-77.9134,-86.4397,0,59590
11919,0,36.8593,68.0445,-391.28,33598.1,-30521.5,-1062.37,-78.0051,-85.8661,0,59595
11920,0,36.434,70.0665,-387.855,33150.8,-30353.2,-1278.21,-78.2594,-85.4716,0,59600
